index,open,volume ,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_TSLA,RSI,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,volatility,ATR,daily_return,monthly_return,annual_return
17,140.75,4459700,0.212966650724411,93.0,84.25,16.5,1883.0,100.01,568.0,42.05,89.56,39.56,19.0,75.0716992963787,138.9456876551194,1.6989453123570968,1.3811567816446049,140.16292857142858,2.0631511169636916,2.0631511169636916,1.9296857142857107,0.005310911373635374,0.027431627478100573,0.08344859382203773
18,142.4687,1693900,0.23231659829616547,94.75,91.06,16.5,1905.0,100.01,568.0,42.05,91.62,38.13,19.0,67.75692083777778,139.13026634733276,1.6363461636088914,1.4321946580374623,140.41739285714286,1.977159755213855,1.977159755213855,1.8616071428571408,-0.0037416698187699993,0.027431627478100573,0.08344859382203773
19,140.875,7348600,0.2515009045600891,94.25,95.5,16.5,1853.0,100.01,568.0,42.05,90.12,38.13,19.0,64.11404629887666,139.2641355067896,1.528767387084116,1.451509203846793,140.62721428571427,1.8528452514805438,1.8528452514805438,1.8515571428571402,-0.0035351303579319593,0.027431627478100573,0.08344859382203773
20,140.75,7682000,0.25133609771728516,98.12,88.27,16.5,1875.0,100.01,568.0,42.05,89.75,37.0,19.0,61.97367565508983,139.2653995433237,1.2949336745694495,1.4201940979913243,140.8113642857143,1.5334171556499798,1.5334171556499798,1.9162857142857124,-0.0117520177383591,0.027431627478100573,0.08344859382203773
21,139.3125,6980200,0.24917703866958618,101.0,87.25,16.5,1870.0,100.01,568.0,42.05,91.06,34.63,19.0,62.35620821877503,139.34990328085527,1.1867171342850895,1.3734987052500776,141.00332857142857,1.260386630198181,1.260386630198181,1.8582499999999982,0.00807718486055542,0.046072039553808786,0.08344859382203773
22,140.625,6698300,0.22814378142356873,103.12,86.0,16.5,1855.0,100.01,568.0,42.05,93.06,36.5,19.0,62.57131363370395,139.4906511859771,1.1557199345262745,1.3299429511053171,141.19975714285715,1.0342400492923962,1.0342400492923962,1.8560142857142847,0.006009706124088465,0.046072039553808786,0.08344859382203773
23,143.0312,10045400,0.22577930986881256,112.19,92.5,16.5,1880.0,100.01,568.0,42.05,95.81,39.44,19.0,66.66639525131711,139.8130992462751,1.3251686249200816,1.32898808586827,141.4921642857143,1.1634528575336391,1.1634528575336391,1.9441857142857148,0.01836247787610623,0.046072039553808786,0.08344859382203773
24,143.5312,3138900,0.2020982801914215,114.56,86.88,16.5,1850.0,100.01,568.0,42.05,95.25,38.25,19.0,60.3839977872877,140.03295856136583,1.3580680988762595,1.334804088469868,141.68524285714287,1.1346710046489692,1.1346710046489692,1.9977500000000024,-0.007386489641186933,0.046072039553808786,0.08344859382203773
25,143.2812,10714200,0.21897317469120026,116.56,88.0,16.5,1830.0,100.01,568.0,42.05,94.75,39.5,19.0,51.44230769230769,140.1508875568202,1.2761350018461712,1.3230702711451288,141.7120285714286,1.1280127511748608,1.1280127511748608,1.9274357142857172,-0.00809770473983984,0.046072039553808786,0.08344859382203773
26,141.3437,4611400,0.23721863329410553,116.25,86.81,16.5,1801.0,100.01,568.0,42.05,93.12,37.75,19.0,46.65109782504272,140.1929477377965,1.1251021195365922,1.2834766408234217,141.64729285714287,1.1589724782450883,1.1589724782450883,1.9185071428571459,-0.0063992939099734025,0.046072039553808786,0.08344859382203773
27,141.8125,6474700,0.24833963811397552,111.0,95.25,16.5,1795.0,100.01,568.0,42.05,92.0,39.5,19.0,45.389899234423744,140.2828182757375,1.0487931420058771,1.236539941059913,141.5602357142857,1.1251643617418565,1.1251643617418565,2.0234142857142894,0.004885633536978462,0.046072039553808786,0.08344859382203773
28,142.2812,5127300,0.2323235124349594,105.31,111.4,16.5,1778.0,100.01,568.0,42.05,93.37,39.06,19.0,47.69586952354267,140.4007576627199,1.014451998447555,1.1921223525374414,141.51559285714285,1.0970572802268788,1.0970572802268788,2.0926142857142884,0.0033152718904827516,0.046072039553808786,0.08344859382203773
29,141.4375,4210800,0.23082536458969116,102.39,106.6,16.5,1815.0,100.01,568.0,42.05,93.61,37.5,19.0,48.753020397204864,140.52847931733325,0.9959288575007577,1.1528836535301046,141.49104285714287,1.0777639528309864,1.0777639528309864,2.088150000000003,0.0017621145374449032,0.046072039553808786,0.08344859382203773
